District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Jagtial,Metpalle,10-Mar-21,0,19.5,33.9,38.7,91,,
Jagtial,Metpalle,11-Mar-21,0,18.9,34.9,35.4,91.5,,
Jagtial,Metpalle,12-Mar-21,0,17.7,36,34.2,90.6,,
Jagtial,Metpalle,13-Mar-21,0,18,36.2,34.8,85.5,,
Jagtial,Metpalle,14-Mar-21,0,15.9,34.7,31.6,88,,
Jagtial,Metpalle,15-Mar-21,0,17.5,35.2,25.5,84.6,,
Jagtial,Metpalle,16-Mar-21,0,18.9,35.9,34.3,89.2,,
Jagtial,Metpalle,17-Mar-21,0,19.1,36.8,26.5,91,,
Jagtial,Metpalle,18-Mar-21,0,21,36.7,34.2,90.3,,
Jagtial,Metpalle,19-Mar-21,0,20.2,35.2,47.9,87.8,,
Jagtial,Metpalle,20-Mar-21,0,20.1,34.3,24.9,84.1,,
Jagtial,Metpalle,21-Mar-21,0,18.4,35,38.8,81.8,,
Jagtial,Metpalle,22-Mar-21,0,20.8,36.9,27.5,83.8,,
Jagtial,Metpalle,23-Mar-21,0,22.1,37,26.5,73.2,,
Jagtial,Metpalle,24-Mar-21,0,20.5,34.3,31.5,78.6,,
Jagtial,Metpalle,25-Mar-21,0,20.5,36.1,27.5,81.2,,
Jagtial,Metpalle,26-Mar-21,0,21.6,36.2,24.6,79.5,,
Jagtial,Metpalle,27-Mar-21,0,20,38.7,23.8,78.8,,
Jagtial,Metpalle,28-Mar-21,0,20.1,38.6,18.1,76.4,,
Jagtial,Metpalle,29-Mar-21,0,21,39.2,13.6,79.8,,
Jagtial,Metpalle,30-Mar-21,0,22,39.6,16.5,75.7,,
Jagtial,Metpalle,31-Mar-21,0,20.6,40.6,15.8,63.3,,
Jagtial,Kathlapur,1-Jan-21,0,16.4,29.1,51.5,98.4,,
Jagtial,Kathlapur,2-Jan-21,0,16,28.1,56,99.2,,
Jagtial,Kathlapur,3-Jan-21,0,16.7,28.9,53,96.7,,
Jagtial,Kathlapur,4-Jan-21,0,17.2,28.7,51.5,94.9,,
Jagtial,Kathlapur,5-Jan-21,0,15.8,29.3,42.8,97.6,,
Jagtial,Kathlapur,6-Jan-21,0,19.5,29,48.7,94.1,,
Jagtial,Kathlapur,7-Jan-21,0,20.7,29,61.2,93,,
Jagtial,Kathlapur,8-Jan-21,0.5,21.3,26,73.9,98.7,,
Jagtial,Kathlapur,9-Jan-21,0,18.1,31,43.7,98.4,,
Jagtial,Kathlapur,10-Jan-21,0,17.1,31.3,28.1,95.9,,
Jagtial,Kathlapur,11-Jan-21,0,16.4,31.7,31.8,95.5,,
Jagtial,Kathlapur,12-Jan-21,0,17.7,31,47.3,97.5,,
Jagtial,Kathlapur,13-Jan-21,0,18.2,30.5,51.7,97.9,,
Jagtial,Kathlapur,14-Jan-21,0,17,31.5,43.7,96.9,,
Jagtial,Kathlapur,15-Jan-21,0,15.5,31.5,43.7,97.7,,
Jagtial,Kathlapur,16-Jan-21,0,16.3,31,43.1,98.5,,
Jagtial,Kathlapur,17-Jan-21,0,17,30.8,44.5,98.4,,
Jagtial,Kathlapur,18-Jan-21,0,17.6,29.8,46.3,94.8,,
Jagtial,Kathlapur,19-Jan-21,0,18,30.2,47.1,96.8,,
Jagtial,Kathlapur,20-Jan-21,0,20,31.1,39.9,84.5,,
Jagtial,Kathlapur,21-Jan-21,0,19.3,32.3,43.8,89.5,,
Jagtial,Kathlapur,22-Jan-21,0,17,31.3,45.2,96.4,,
Jagtial,Kathlapur,23-Jan-21,0,17.4,31.5,43.2,96.9,,
Jagtial,Kathlapur,24-Jan-21,0,19.4,32.1,38.6,91.3,,
Jagtial,Kathlapur,25-Jan-21,0,18.8,32.5,51.4,96.5,,
Jagtial,Kathlapur,26-Jan-21,0,19.2,31.6,47.2,93,,
Jagtial,Kathlapur,27-Jan-21,0,19,32,44.4,94.5,,
Jagtial,Kathlapur,28-Jan-21,0,20.7,31.2,52.7,91,,
Jagtial,Kathlapur,29-Jan-21,0,19.8,30.8,46.5,91.7,,
Jagtial,Kathlapur,30-Jan-21,0,18.8,31.3,49.3,97,,
Jagtial,Kathlapur,31-Jan-21,0,18.8,29,61.4,96.1,,
Jagtial,Kathlapur,1-Feb-21,0,17.3,29.4,53.4,90.2,,
Jagtial,Kathlapur,2-Feb-21,0,14.2,30.3,44.2,98.1,,
Jagtial,Kathlapur,3-Feb-21,0,13.1,31.1,25.9,94.7,,
Jagtial,Kathlapur,4-Feb-21,0,13.1,30.7,18.6,94.6,,
Jagtial,Kathlapur,5-Feb-21,0,14.1,29.9,26.1,92,,
Jagtial,Kathlapur,6-Feb-21,0,16.2,31.1,30.4,84.1,,
Jagtial,Kathlapur,7-Feb-21,0,15.8,29.8,39.5,93.4,,
Jagtial,Kathlapur,8-Feb-21,0,11.4,28.7,37.3,94.6,,
Jagtial,Kathlapur,9-Feb-21,0,11.3,29,24.3,95.1,,
Jagtial,Kathlapur,10-Feb-21,0,13,30.2,28.1,94.2,,
Jagtial,Kathlapur,11-Feb-21,0,14.2,31,31.4,90.4,,
Jagtial,Kathlapur,12-Feb-21,0,17.1,31.7,31.2,88.3,,
Jagtial,Kathlapur,13-Feb-21,0,16.1,31.6,33.3,87.9,,
Jagtial,Kathlapur,14-Feb-21,0,19.4,31.9,37.8,83.1,,
Jagtial,Kathlapur,15-Feb-21,0,19.1,32.4,36.2,82.9,,
Jagtial,Kathlapur,16-Feb-21,0,19.2,32.6,32.9,75.8,,
Jagtial,Kathlapur,17-Feb-21,0,21,33.1,32.4,69.4,,
Jagtial,Kathlapur,18-Feb-21,0,17.6,29.9,37,89.5,,
Jagtial,Kathlapur,19-Feb-21,0,18.1,28.7,52.6,88.9,,
Jagtial,Kathlapur,20-Feb-21,0,16.4,26.1,53.6,95,,
Jagtial,Kathlapur,21-Feb-21,0,18,30,43.9,90.6,,
Jagtial,Kathlapur,22-Feb-21,0,17.2,30.8,40.9,94.8,,
Jagtial,Kathlapur,23-Feb-21,0,15.9,32.1,36.4,97.3,,
Jagtial,Kathlapur,24-Feb-21,0,14.9,32.9,28.2,92.2,,
Jagtial,Kathlapur,25-Feb-21,0,16.6,34.2,22,83.9,,
Jagtial,Kathlapur,26-Feb-21,0,17.3,35.5,22.3,83.7,,
Jagtial,Kathlapur,27-Feb-21,0,18.9,36,27.7,82.8,,
Jagtial,Kathlapur,28-Feb-21,0,17.1,35.6,24.4,87.9,,
Jagtial,Kathlapur,1-Mar-21,0,23.2,36.1,20.6,69.2,,
Jagtial,Kathlapur,2-Mar-21,0,19.5,35.4,22.5,88.7,,
Jagtial,Kathlapur,3-Mar-21,0,18.9,34.9,29.9,88.1,,
Jagtial,Kathlapur,4-Mar-21,0,17.7,34.7,20.2,84.8,,
Jagtial,Kathlapur,5-Mar-21,0,17.8,35.7,19.2,81.7,,
Jagtial,Kathlapur,6-Mar-21,0,17.7,34.5,23.5,85.5,,
Jagtial,Kathlapur,7-Mar-21,0,17.9,35.1,24.8,82,,
Jagtial,Kathlapur,8-Mar-21,0,19.2,35.7,31.1,87,,
Jagtial,Kathlapur,9-Mar-21,0,20,34.4,34,88.3,,
Jagtial,Kathlapur,10-Mar-21,0,21.6,33.4,43.4,83,,
Jagtial,Kathlapur,11-Mar-21,0,22.5,33.3,45.4,83.2,,
Jagtial,Kathlapur,12-Mar-21,0,19.1,34.5,32,89.5,,
Jagtial,Kathlapur,13-Mar-21,0,18.9,34.2,32.6,80.6,,
Jagtial,Kathlapur,14-Mar-21,0,17.1,32.9,34.5,83.3,,
Jagtial,Kathlapur,15-Mar-21,0,18.9,34.8,23.5,81.3,,
Jagtial,Kathlapur,16-Mar-21,0,19.8,33.5,42,80.8,,
Jagtial,Kathlapur,17-Mar-21,0,21.3,35.4,27.2,82.6,,
Jagtial,Kathlapur,18-Mar-21,0,21.4,34.7,38.5,89.8,,
Jagtial,Kathlapur,19-Mar-21,0,21,34.3,46.8,85.1,,
Jagtial,Kathlapur,20-Mar-21,0,20.8,33.4,27,81.1,,
Jagtial,Kathlapur,21-Mar-21,0,19.2,32.7,40,80.6,,
Jagtial,Kathlapur,22-Mar-21,0,21.3,34.3,30.7,79.2,,
Jagtial,Kathlapur,23-Mar-21,0,22.5,35.3,37.3,70.5,,
Jagtial,Kathlapur,24-Mar-21,0,20.1,32.7,41.5,80.8,,
Jagtial,Kathlapur,25-Mar-21,0,21.1,35.1,31.8,84.9,,
Jagtial,Kathlapur,26-Mar-21,0,21.5,35.9,25.7,78.6,,
Jagtial,Kathlapur,27-Mar-21,0,21.3,37,24.5,82,,
Jagtial,Kathlapur,28-Mar-21,0,20.1,37.5,20.9,74.9,,
Jagtial,Kathlapur,29-Mar-21,0,21.5,38.5,15.6,79.5,,
Jagtial,Kathlapur,30-Mar-21,0,21.8,39.2,19.6,78.6,,
Jagtial,Kathlapur,31-Mar-21,0,21.3,39,19.7,61.7,,
Jagtial,Kodimial,1-Jan-21,0,15,29.9,47.4,100,,
Jagtial,Kodimial,2-Jan-21,0,14.9,28,55.3,100,,
Jagtial,Kodimial,3-Jan-21,0,14.6,29.9,50.1,100,,
Jagtial,Kodimial,4-Jan-21,0,16.4,30.2,52.5,99.9,,
Jagtial,Kodimial,5-Jan-21,0,14.6,30.2,46.5,99.9,,
Jagtial,Kodimial,6-Jan-21,0,18,30.3,46.2,92.3,,
Jagtial,Kodimial,7-Jan-21,0.4,20.2,29.5,63.6,99.9,,
Jagtial,Kodimial,8-Jan-21,1.2,20.2,27.9,72.7,100,,
Jagtial,Kodimial,9-Jan-21,0,18.6,30.7,41.7,99.9,,
Jagtial,Kodimial,10-Jan-21,0,15.5,32.6,30.5,99.9,,
Jagtial,Kodimial,11-Jan-21,0,14.9,32.3,23.8,98.2,,
Jagtial,Kodimial,12-Jan-21,0,17.2,32.4,45.7,99.9,,
Jagtial,Kodimial,13-Jan-21,0,17.1,30.7,48.1,99.9,,
Jagtial,Kodimial,14-Jan-21,0,15.6,32.2,40.2,99.9,,
Jagtial,Kodimial,15-Jan-21,0,14.2,32.4,39.1,97,,
Jagtial,Kodimial,16-Jan-21,0,14.2,31.5,38.4,99.9,,
Jagtial,Kodimial,17-Jan-21,0,15.5,30.6,40.5,99.9,,
Jagtial,Kodimial,18-Jan-21,0,15.6,29.5,46.5,99.9,,
Jagtial,Kodimial,19-Jan-21,0,16.2,30.4,46.5,99.9,,
Jagtial,Kodimial,20-Jan-21,0,17.4,32.6,39.3,91.7,,
Jagtial,Kodimial,21-Jan-21,0,18.8,32.8,38.3,84.8,,
Jagtial,Kodimial,22-Jan-21,0,16.1,32.4,39.1,95,,
Jagtial,Kodimial,23-Jan-21,0,16.3,30.8,46.2,99.9,,
Jagtial,Kodimial,24-Jan-21,0,19.2,33,42.9,97.7,,
Jagtial,Kodimial,25-Jan-21,0,19,33.6,46.8,90.1,,
Jagtial,Kodimial,26-Jan-21,0,19.6,33.3,46.8,89.6,,
Jagtial,Kodimial,27-Jan-21,0,19.3,33,40.8,95.6,,
Jagtial,Kodimial,28-Jan-21,0,19.9,32.4,49.9,99.9,,
Jagtial,Kodimial,29-Jan-21,0,18.8,30.7,52.6,99.9,,
Jagtial,Kodimial,30-Jan-21,0,17.9,32.7,46.8,99.9,,
Jagtial,Kodimial,31-Jan-21,0,17.9,30.6,54.6,91.5,,
Jagtial,Kodimial,1-Feb-21,0,16.5,30.5,47.5,87.6,,
Jagtial,Kodimial,2-Feb-21,0,12.3,30.7,47,99.9,,
Jagtial,Kodimial,3-Feb-21,0,10.9,31.8,15,88.4,,
Jagtial,Kodimial,4-Feb-21,0,10.9,32.2,15.4,85,,
Jagtial,Kodimial,5-Feb-21,0,11.9,30.3,27.4,89.5,,
Jagtial,Kodimial,6-Feb-21,0,15.9,30,32.8,73,,
Jagtial,Kodimial,7-Feb-21,0,15.5,30.8,37.2,87.2,,
Jagtial,Kodimial,8-Feb-21,0,9.9,30.1,33.2,82.9,,
Jagtial,Kodimial,9-Feb-21,0,11.2,30.7,22.5,80.3,,
Jagtial,Kodimial,10-Feb-21,0,11.6,31.1,22.7,89.1,,
Jagtial,Kodimial,11-Feb-21,0,13.1,32.7,22.5,84.9,,
Jagtial,Kodimial,12-Feb-21,0,17,32.4,30.5,82.3,,
Jagtial,Kodimial,13-Feb-21,0,16,30.7,31.2,83.3,,
Jagtial,Kodimial,14-Feb-21,0,18.3,32.7,33.7,83.4,,
Jagtial,Kodimial,15-Feb-21,0,19.3,33.3,30.7,81.1,,
Jagtial,Kodimial,16-Feb-21,0,19.3,32.4,30.7,78.3,,
Jagtial,Kodimial,17-Feb-21,0,21.3,34.7,30.7,68.9,,
Jagtial,Kodimial,18-Feb-21,0,16.5,30.8,34.6,83.7,,
Jagtial,Kodimial,19-Feb-21,0,17.2,29.7,60.6,89.8,,
Jagtial,Kodimial,20-Feb-21,0,16.2,27.9,45.9,92.9,,
Jagtial,Kodimial,21-Feb-21,0,17.6,30.7,41,96.3,,
Jagtial,Kodimial,22-Feb-21,0,17.2,32.2,42.4,89,,
Jagtial,Kodimial,23-Feb-21,0,14.6,33.6,30.9,91.1,,
Jagtial,Kodimial,24-Feb-21,0,15.1,34.9,17.4,76.3,,
Jagtial,Kodimial,25-Feb-21,0,16.7,35.2,17.6,77.5,,
Jagtial,Kodimial,26-Feb-21,0,17.9,35.7,9.1,74.9,,
Jagtial,Kodimial,27-Feb-21,0,19.4,37.1,12.2,72.2,,
Jagtial,Kodimial,28-Feb-21,0,17.7,36.9,10.4,74.3,,
Jagtial,Kodimial,1-Mar-21,0,23.4,36,8.4,58.9,,
Jagtial,Kodimial,2-Mar-21,0,20,34.9,16.6,78.9,,
Jagtial,Kodimial,3-Mar-21,0,19.4,34.8,19.8,81.6,,
Jagtial,Kodimial,4-Mar-21,0,16.4,34.7,6.6,74.8,,
Jagtial,Kodimial,5-Mar-21,0,18.8,34.8,9.7,67.6,,
Jagtial,Kodimial,6-Mar-21,0,18.8,35,9.7,74.5,,
Jagtial,Kodimial,7-Mar-21,0,18.6,36.3,7.2,75.2,,
Jagtial,Kodimial,8-Mar-21,0,20.6,35.8,7.8,79,,
Jagtial,Kodimial,9-Mar-21,0,19.4,35.3,17.3,90.9,,
Jagtial,Kodimial,10-Mar-21,0,18.9,34,23.7,83.1,,
Jagtial,Kodimial,11-Mar-21,0,19.1,34.2,27.5,77.9,,
Jagtial,Kodimial,12-Mar-21,0,19.6,35.6,18.5,80.3,,
Jagtial,Kodimial,13-Mar-21,0,19.8,34.9,24.3,71.3,,
Jagtial,Kodimial,14-Mar-21,0,17.4,33,17.7,69.3,,
Jagtial,Kodimial,15-Mar-21,0,18.9,35.2,10.3,72,,
Jagtial,Kodimial,16-Mar-21,0,21.1,33.4,26.6,70.3,,
Jagtial,Kodimial,17-Mar-21,0,22.1,35.3,21.1,79.3,,
Jagtial,Kodimial,18-Mar-21,0,21.1,35.6,24.3,85.5,,
Jagtial,Kodimial,19-Mar-21,0,20.9,34.2,32.6,75.4,,
Jagtial,Kodimial,20-Mar-21,0,21.3,32.9,19.6,75.2,,
Jagtial,Kodimial,21-Mar-21,0,20.1,32.8,25.3,76.1,,
Jagtial,Kodimial,22-Mar-21,0,20.9,33.7,17.7,71.7,,
Jagtial,Kodimial,23-Mar-21,0,22.4,35.2,20.4,65.3,,
Jagtial,Kodimial,24-Mar-21,0,19.4,33.2,25.3,73,,
Jagtial,Kodimial,25-Mar-21,0,20.5,34.9,17.3,73.2,,
Jagtial,Kodimial,26-Mar-21,0,21.3,36,12.8,71.6,,
Jagtial,Kodimial,27-Mar-21,0,20.2,36.6,13.6,73.8,,
Jagtial,Kodimial,28-Mar-21,0,20.2,37.6,7.3,70.8,,
Jagtial,Kodimial,29-Mar-21,0,22.8,40.4,5.4,77.9,,
Jagtial,Kodimial,30-Mar-21,0,24.1,39.1,6,67.4,,
Jagtial,Kodimial,31-Mar-21,0,22,40.3,5.5,63.3,,
Jagtial,Malial,1-Jan-21,0,15,29.7,40.8,100,,
Jagtial,Malial,2-Jan-21,0,14.9,29.1,46.4,100,,
Jagtial,Malial,3-Jan-21,0,14.4,29.7,43.4,100,,
Jagtial,Malial,4-Jan-21,0,16.4,29.5,45.6,100,,
Jagtial,Malial,5-Jan-21,0,15.1,29.8,42,100,,
Jagtial,Malial,6-Jan-21,0,18.1,31.3,36.7,100,,
Jagtial,Malial,7-Jan-21,0,21.1,29.8,55.8,94.7,,
Jagtial,Malial,8-Jan-21,1.1,21.1,30.3,59.9,100,,
Jagtial,Malial,9-Jan-21,0,18.3,31.2,32.2,100,,
Jagtial,Malial,10-Jan-21,0,16.1,31.9,24.4,98.7,,
Jagtial,Malial,11-Jan-21,0,14.8,33.1,19.7,96.5,,
Jagtial,Malial,12-Jan-21,0,16.5,34.2,34.6,100,,
Jagtial,Malial,13-Jan-21,0,17,33,38.5,100,,
Jagtial,Malial,14-Jan-21,0,15.8,35,27.5,97.1,,
Jagtial,Malial,15-Jan-21,0,15.1,34.6,28.2,94.2,,
Jagtial,Malial,16-Jan-21,0,14.9,34.1,26.8,97.9,,
Jagtial,Malial,17-Jan-21,0,15.7,32.2,31.1,100,,
Jagtial,Malial,18-Jan-21,0,16.1,30.5,40.2,100,,
Jagtial,Malial,19-Jan-21,0,16.9,31.1,39,99.2,,
Jagtial,Malial,20-Jan-21,0,19.1,34.1,28.2,88,,
Jagtial,Malial,21-Jan-21,0,18.3,34.3,28.2,91.8,,
Jagtial,Malial,22-Jan-21,0,15.8,34.9,31.1,95.2,,
Jagtial,Malial,23-Jan-21,0,16.7,32,36.1,100,,
Jagtial,Malial,24-Jan-21,0,18.9,35.1,31.1,83.9,,
Jagtial,Malial,25-Jan-21,0,18,36.1,34.9,94.1,,
Jagtial,Malial,26-Jan-21,0,18.4,34.7,36.4,87.6,,
Jagtial,Malial,27-Jan-21,0,19.1,34.6,31.1,90.9,,
Jagtial,Malial,28-Jan-21,0,19.9,32.9,40.6,87.9,,
Jagtial,Malial,29-Jan-21,0,19.4,31.1,40.8,88.5,,
Jagtial,Malial,30-Jan-21,0,18.4,33.6,38.5,100,,
Jagtial,Malial,31-Jan-21,0,17.2,32,45.6,99.7,,
Jagtial,Malial,1-Feb-21,0,15.4,30.8,42.6,98.7,,
Jagtial,Malial,2-Feb-21,0,11.2,31.9,36.1,97.4,,
Jagtial,Malial,3-Feb-21,0,10.8,34.3,15.4,93,,
Jagtial,Malial,4-Feb-21,0,10.5,31.8,13.1,93,,
Jagtial,Malial,5-Feb-21,0,11.6,30,21.4,96.6,,
Jagtial,Malial,6-Feb-21,0,15.5,31.3,24.4,82.5,,
Jagtial,Malial,7-Feb-21,0,13.4,33.2,23.2,98.9,,
Jagtial,Malial,8-Feb-21,0,8.5,32.4,25.1,93,,
Jagtial,Malial,9-Feb-21,0,9.4,33.4,15.4,89.1,,
Jagtial,Malial,10-Feb-21,0,10.9,33.4,15.4,90.7,,
Jagtial,Malial,11-Feb-21,0,13.1,34.4,14.8,86.6,,
Jagtial,Malial,12-Feb-21,0,16.5,32.9,25.1,86.2,,
Jagtial,Malial,13-Feb-21,0,15.4,32.2,25.4,83.6,,
Jagtial,Malial,14-Feb-21,0,18,32.8,26.8,84.1,,
Jagtial,Malial,15-Feb-21,0,19.3,33.2,26.8,80.2,,
Jagtial,Malial,16-Feb-21,0,18.6,35.5,20.7,80.3,,
Jagtial,Malial,17-Feb-21,0,21.6,33.5,25.4,68,,
Jagtial,Malial,18-Feb-21,0,16.2,33,30,86.3,,
Jagtial,Malial,19-Feb-21,0,17.3,30.1,45.6,88.1,,
Jagtial,Malial,20-Feb-21,0,15.2,30,39,98.9,,
Jagtial,Malial,21-Feb-21,0,17.4,31.4,34.3,89.3,,
Jagtial,Malial,22-Feb-21,0,15.6,33.7,29.4,98.7,,
Jagtial,Malial,23-Feb-21,0,14.3,35.9,22.8,95.4,,
Jagtial,Malial,24-Feb-21,0,13.1,37,16.4,87.7,,
Jagtial,Malial,25-Feb-21,0,14.2,36.5,16.4,83.4,,
Jagtial,Malial,26-Feb-21,0,15.7,37.8,13.7,80.2,,
Jagtial,Malial,27-Feb-21,0,18.6,38,13.7,76.4,,
Jagtial,Malial,28-Feb-21,0,15.8,38.4,13,75.5,,
Jagtial,Malial,1-Mar-21,0,22.1,38.8,12.3,62.1,,
Jagtial,Malial,2-Mar-21,0,18.9,37.4,20.2,82.5,,
Jagtial,Malial,3-Mar-21,0,17.5,37.3,20.9,85.6,,
Jagtial,Malial,4-Mar-21,0,15.1,38,10.1,78.1,,
Jagtial,Malial,5-Mar-21,0,18.4,37.9,8.8,74.4,,
Jagtial,Malial,6-Mar-21,0,16.2,36.8,19.2,81.8,,
Jagtial,Malial,7-Mar-21,0,17,36.8,11.6,82.9,,
Jagtial,Malial,8-Mar-21,0,18,36.8,15.6,83.3,,
Jagtial,Malial,9-Mar-21,0,18.3,37,22.8,92.5,,
Jagtial,Malial,10-Mar-21,0,20.3,35.2,25.6,80.9,,
Jagtial,Malial,11-Mar-21,0,21.9,36,36.1,80.9,,
Jagtial,Malial,12-Mar-21,0,19.3,36.2,18.5,80.8,,
Jagtial,Malial,13-Mar-21,0,18.7,35.6,17.1,73.6,,
Jagtial,Malial,14-Mar-21,0,17,34.2,21.1,74,,
Jagtial,Malial,15-Mar-21,0,17.2,36,14.2,77.3,,
Jagtial,Malial,16-Mar-21,0,20.3,34.1,24.7,74.7,,
Jagtial,Malial,17-Mar-21,0,20.6,36.7,18.5,86.3,,
Jagtial,Malial,18-Mar-21,0,21.6,37.2,31.3,87.2,,
Jagtial,Malial,19-Mar-21,0,18.4,34.5,32.1,85.9,,
Jagtial,Malial,20-Mar-21,0,19.2,34.1,21.1,84.2,,
Jagtial,Malial,21-Mar-21,0,17.8,33.3,24.7,82.7,,
Jagtial,Malial,22-Mar-21,0,19.5,36.8,20.2,76.2,,
Jagtial,Malial,23-Mar-21,0,20.9,37.8,24.5,72.2,,
Jagtial,Malial,24-Mar-21,0,19.2,35.2,26.8,75.8,,
Jagtial,Malial,25-Mar-21,0,18.7,37.2,18.7,79.5,,
Jagtial,Malial,26-Mar-21,0,20,38.6,14.4,75.3,,
Jagtial,Malial,27-Mar-21,0,19.1,39.9,12.5,74.3,,
Jagtial,Malial,28-Mar-21,0,18.5,40.7,10.4,74.6,,
Jagtial,Malial,29-Mar-21,0,19.7,40.9,6.8,80.1,,
Jagtial,Malial,30-Mar-21,0,20.9,41.1,11.8,72.3,,
Jagtial,Malial,31-Mar-21,0,20.9,40.8,10.9,63.3,,
Jagtial,Pegadapalle,1-Jan-21,0,16.8,28.2,45,95.8,,
Jagtial,Pegadapalle,2-Jan-21,0,16.3,28.7,49.7,96,,
Jagtial,Pegadapalle,3-Jan-21,0,16.5,29,44.5,95.6,,
Jagtial,Pegadapalle,4-Jan-21,0,16.4,28.8,45.6,95.3,,
Jagtial,Pegadapalle,5-Jan-21,0,16.3,29.1,41.8,96,,
Jagtial,Pegadapalle,6-Jan-21,0,20.1,29.9,40.4,94.2,,
Jagtial,Pegadapalle,7-Jan-21,4,20.5,28.4,52.5,95.7,,
Jagtial,Pegadapalle,8-Jan-21,0.8,21.1,27.4,80.4,95.7,,
Jagtial,Pegadapalle,9-Jan-21,0,18.4,30.6,40.9,95,,
Jagtial,Pegadapalle,10-Jan-21,0,17.4,30.6,31.5,95.6,,
Jagtial,Pegadapalle,11-Jan-21,0,17,31.5,31.3,94.9,,
Jagtial,Pegadapalle,12-Jan-21,0,18.2,30.9,40.7,95.3,,
Jagtial,Pegadapalle,13-Jan-21,0,18.9,30.2,44.3,95.3,,
Jagtial,Pegadapalle,14-Jan-21,0,17.5,27.6,32.3,77.1,,
Jagtial,Pegadapalle,15-Jan-21,0,16.2,30.9,34.6,95.6,,
Jagtial,Pegadapalle,16-Jan-21,0,16.6,31,35.5,95.6,,
Jagtial,Pegadapalle,17-Jan-21,0,17.6,30.9,38.9,95.8,,
Jagtial,Pegadapalle,18-Jan-21,0,18.1,28.6,47.4,94.9,,
Jagtial,Pegadapalle,19-Jan-21,0,17.8,29,46.5,95.7,,
Jagtial,Pegadapalle,20-Jan-21,0,18.4,31.8,37.1,94.3,,
Jagtial,Pegadapalle,21-Jan-21,0,19.7,32.2,35.4,79,,
Jagtial,Pegadapalle,22-Jan-21,0,17.9,31.8,36.2,85.7,,
Jagtial,Pegadapalle,23-Jan-21,0,17.9,31.2,38.9,95.6,,
Jagtial,Pegadapalle,24-Jan-21,0,18.3,31.8,40.8,93.6,,
Jagtial,Pegadapalle,25-Jan-21,0,18.4,32.4,43,93.2,,
Jagtial,Pegadapalle,26-Jan-21,0,19.1,32.1,40.8,92.3,,
Jagtial,Pegadapalle,27-Jan-21,0,19.4,31.6,39.3,93.1,,
Jagtial,Pegadapalle,28-Jan-21,0,19.1,31,46.9,93.7,,
Jagtial,Pegadapalle,29-Jan-21,0,19.5,30.5,45.8,93.8,,
Jagtial,Pegadapalle,30-Jan-21,0,19.4,30.7,45.5,94.8,,
Jagtial,Pegadapalle,31-Jan-21,0,18.4,29.3,47.4,77.2,,
Jagtial,Pegadapalle,1-Feb-21,0,17.1,30.1,46.4,93.9,,
Jagtial,Pegadapalle,2-Feb-21,0,13.7,30.4,39,95.1,,
Jagtial,Pegadapalle,3-Feb-21,0,13.1,30.4,22.9,94.7,,
Jagtial,Pegadapalle,4-Feb-21,0,13,29.8,22.6,93.8,,
Jagtial,Pegadapalle,5-Feb-21,0,13.6,29,35.9,93.4,,
Jagtial,Pegadapalle,6-Feb-21,0,15.9,29.6,32,84.8,,
Jagtial,Pegadapalle,7-Feb-21,0,16.5,30.7,35.4,89.4,,
Jagtial,Pegadapalle,8-Feb-21,0,11.3,29.3,31.3,90.1,,
Jagtial,Pegadapalle,9-Feb-21,0,12,29.9,24.6,89.9,,
Jagtial,Pegadapalle,10-Feb-21,0,12.3,30.7,21.7,88.8,,
Jagtial,Pegadapalle,11-Feb-21,0,14.3,31.9,26.5,82.9,,
Jagtial,Pegadapalle,12-Feb-21,0,15.9,30,32.2,93.4,,
Jagtial,Pegadapalle,13-Feb-21,0,15.9,30.5,34,93.2,,
Jagtial,Pegadapalle,14-Feb-21,0,17.9,31.2,37.6,83.4,,
Jagtial,Pegadapalle,15-Feb-21,0,18.2,32.2,34.4,65.6,,
Jagtial,Pegadapalle,16-Feb-21,0,19.1,32.2,34.4,68.5,,
Jagtial,Pegadapalle,17-Feb-21,0,17.9,30.9,35.9,61.7,,
Jagtial,Pegadapalle,18-Feb-21,0,16.7,30.3,36.2,87,,
Jagtial,Pegadapalle,19-Feb-21,0,17.8,26.9,51.7,86.5,,
Jagtial,Pegadapalle,20-Feb-21,0,17,28,41.6,85.5,,
Jagtial,Pegadapalle,21-Feb-21,0,17.8,29.3,39.3,91.9,,
Jagtial,Pegadapalle,22-Feb-21,0,18.6,30.2,40.5,92.3,,
Jagtial,Pegadapalle,23-Feb-21,0,16.2,34.6,29.2,94.4,,
Jagtial,Pegadapalle,24-Feb-21,0,15.8,34.1,26.1,81.8,,
Jagtial,Pegadapalle,25-Feb-21,0,16,34.2,26.7,81.1,,
Jagtial,Pegadapalle,26-Feb-21,0,17.6,35.8,20.5,62.5,,
Jagtial,Pegadapalle,27-Feb-21,0,18,36.7,26.3,62.7,,
Jagtial,Pegadapalle,28-Feb-21,0,18,36.5,20.2,76.8,,
Jagtial,Pegadapalle,1-Mar-21,0,22.2,36.9,20.8,55.1,,
Jagtial,Pegadapalle,2-Mar-21,0,19.7,34.9,29.5,83.1,,
Jagtial,Pegadapalle,3-Mar-21,0,18.6,33.2,33,73.8,,
